REGION TYPE,REGION,YEAR,WEEK,TOTAL SPECIMENS,PERCENT POSITIVE,A (H1),A (Unable to Subtype),A (H3),2009 H1N1,A (Subtyping not Performed),B,H3N2v
HHS Regions,Region 4,2012,7,1179,9.5843935538592,0,0,22,16,70,5,0
HHS Regions,Region 5,2012,7,699,29.8998569384835,0,0,160,17,19,13,0
HHS Regions,Region 6,2012,7,1193,10.7292539815591,0,0,17,30,70,11,0
HHS Regions,Region 7,2012,7,477,20.7547169811321,0,0,61,5,29,4,0
HHS Regions,Region 8,2012,7,1205,16.2655601659751,0,0,79,59,54,4,0
HHS Regions,Region 9,2012,7,792,22.4747474747475,0,0,90,70,9,9,0
HHS Regions,Region 10,2012,7,432,11.5740740740741,0,0,26,15,3,6,0
HHS Regions,Region 1,2012,8,229,7.4235807860262,0,0,4,3,3,7,0
HHS Regions,Region 2,2012,8,340,11.1764705882353,0,0,8,13,11,6,0
HHS Regions,Region 3,2012,8,637,10.8320251177394,0,0,32,13,16,8,0
HHS Regions,Region 4,2012,8,1242,13.768115942029,0,0,58,24,79,10,0
HHS Regions,Region 5,2012,8,886,37.020316027088,0,0,264,27,19,18,0
HHS Regions,Region 6,2012,8,1312,16.0823170731707,0,0,17,72,111,11,0
HHS Regions,Region 7,2012,8,494,25.3036437246964,0,0,83,9,33,0,0
HHS Regions,Region 8,2012,8,1262,17.9873217115689,0,0,105,62,60,0,0
HHS Regions,Region 9,2012,8,689,27.866473149492,0,0,89,74,24,5,0
HHS Regions,Region 10,2012,8,505,12.8712871287129,0,0,30,22,0,13,0
HHS Regions,Region 1,2012,9,275,9.81818181818182,0,0,12,8,2,5,0
HHS Regions,Region 2,2012,9,396,14.3939393939394,0,0,21,23,6,7,0
HHS Regions,Region 3,2012,9,644,13.5093167701863,0,0,50,15,12,10,0
HHS Regions,Region 4,2012,9,1373,16.3146394756009,0,0,68,19,121,16,0
HHS Regions,Region 5,2012,9,980,43.8775510204082,0,0,350,38,14,28,0
HHS Regions,Region 6,2012,9,1486,19.650067294751,0,0,26,102,149,15,0
HHS Regions,Region 7,2012,9,635,34.8031496062992,0,0,168,22,30,1,0
HHS Regions,Region 8,2012,9,1367,22.8968544257498,0,0,124,120,64,5,0
HHS Regions,Region 9,2012,9,852,34.7417840375587,0,0,131,116,34,15,0
HHS Regions,Region 10,2012,9,477,15.5136268343816,0,0,38,25,1,10,0
HHS Regions,Region 1,2012,10,275,14.1818181818182,0,0,16,10,6,7,0
HHS Regions,Region 2,2012,10,326,20.8588957055215,0,0,21,29,11,7,0
HHS Regions,Region 3,2012,10,808,22.5247524752475,0,0,117,21,31,13,0
HHS Regions,Region 4,2012,10,1264,16.2974683544304,0,0,46,25,121,14,0
HHS Regions,Region 5,2012,10,916,50.3275109170306,0,0,382,29,20,30,0
HHS Regions,Region 6,2012,10,1345,24.2379182156134,0,0,50,107,154,15,0
HHS Regions,Region 7,2012,10,852,46.0093896713615,0,0,315,36,34,7,0
HHS Regions,Region 8,2012,10,1354,26.8833087149188,0,0,132,154,73,5,0
HHS Regions,Region 9,2012,10,809,31.5203955500618,0,0,114,94,38,9,0
HHS Regions,Region 10,2012,10,510,17.843137254902,0,0,39,33,3,16,0
HHS Regions,Region 1,2012,11,277,18.4115523465704,0,0,22,10,9,10,0
HHS Regions,Region 2,2012,11,306,29.4117647058824,0,0,34,23,22,11,0
HHS Regions,Region 3,2012,11,743,28.2637954239569,0,0,128,25,30,27,0
HHS Regions,Region 4,2012,11,1351,16.9504071058475,0,0,70,34,108,17,0
HHS Regions,Region 5,2012,11,1033,53.1461761858664,0,0,443,30,25,51,0
HHS Regions,Region 6,2012,11,1293,22.4284609435421,0,0,42,82,143,23,0
HHS Regions,Region 7,2012,11,816,44.1176470588235,0,0,279,43,31,7,0
HHS Regions,Region 8,2012,11,1454,29.3672627235213,0,0,163,169,87,8,0
HHS Regions,Region 9,2012,11,1009,36.4717542120912,0,0,153,133,57,25,0
HHS Regions,Region 10,2012,11,540,25.1851851851852,0,0,62,50,4,20,0
HHS Regions,Region 1,2012,12,295,24.7457627118644,0,0,39,20,8,6,0
HHS Regions,Region 2,2012,12,296,29.7297297297297,0,0,25,29,19,15,0
HHS Regions,Region 3,2012,12,658,26.7477203647416,0,0,95,18,25,38,0
HHS Regions,Region 4,2012,12,1470,14.5578231292517,0,0,60,22,118,14,0
HHS Regions,Region 5,2012,12,890,46.9662921348315,0,0,324,17,28,49,0
HHS Regions,Region 6,2012,12,1010,17.8217821782178,0,0,24,49,83,24,0
HHS Regions,Region 7,2012,12,557,28.9048473967684,0,0,116,21,15,9,0
HHS Regions,Region 8,2012,12,1228,29.071661237785,0,0,141,135,70,11,0
HHS Regions,Region 9,2012,12,956,35.6694560669456,0,0,161,95,58,27,0
HHS Regions,Region 10,2012,12,614,30.4560260586319,0,0,101,39,3,44,0
HHS Regions,Region 1,2012,13,234,19.2307692307692,0,0,25,5,9,6,0
HHS Regions,Region 2,2012,13,273,17.2161172161172,0,0,14,17,5,11,0
HHS Regions,Region 3,2012,13,620,14.1935483870968,0,0,54,4,9,21,0
HHS Regions,Region 4,2012,13,1566,12.1328224776501,0,0,34,18,123,15,0
HHS Regions,Region 5,2012,13,640,31.875,0,0,161,9,10,24,0
HHS Regions,Region 6,2012,13,1067,13.8706654170572,0,0,22,31,69,26,0
HHS Regions,Region 7,2012,13,354,16.1016949152542,0,0,40,9,6,2,0
HHS Regions,Region 8,2012,13,1081,24.5143385753932,0,0,106,113,40,6,0
HHS Regions,Region 9,2012,13,943,33.7221633085896,0,0,157,54,58,49,0
HHS Regions,Region 10,2012,13,672,36.3095238095238,0,0,106,51,3,84,0
HHS Regions,Region 1,2012,14,245,22.8571428571429,0,0,32,8,13,3,0
HHS Regions,Region 2,2012,14,355,14.6478873239437,0,0,19,14,7,12,0
HHS Regions,Region 3,2012,14,549,20.9471766848816,0,0,66,7,12,30,0
HHS Regions,Region 4,2012,14,1136,14.7007042253521,0,0,24,20,106,17,0
HHS Regions,Region 5,2012,14,571,28.8966725043783,0,0,124,6,9,26,0
HHS Regions,Region 6,2012,14,957,13.6886102403344,0,0,26,22,67,16,0
HHS Regions,Region 7,2012,14,349,10.8882521489971,0,0,31,3,2,2,0
HHS Regions,Region 8,2012,14,868,23.963133640553,0,0,77,74,44,13,0
HHS Regions,Region 9,2012,14,990,30.9090909090909,0,0,142,67,46,51,0
HHS Regions,Region 10,2012,14,675,35.5555555555556,0,0,88,45,2,105,0
HHS Regions,Region 1,2012,15,310,29.6774193548387,0,0,54,11,14,13,0
HHS Regions,Region 2,2012,15,227,23.3480176211454,0,0,17,11,7,18,0
HHS Regions,Region 3,2012,15,551,21.0526315789474,0,0,62,7,14,33,0
HHS Regions,Region 4,2012,15,1250,9.04,0,0,20,12,58,23,0
HHS Regions,Region 5,2012,15,546,26.9230769230769,0,0,107,2,5,33,0
HHS Regions,Region 6,2012,15,781,12.8040973111396,0,0,32,13,45,10,0
HHS Regions,Region 7,2012,15,339,7.07964601769912,0,0,15,5,1,3,0
HHS Regions,Region 8,2012,15,826,22.7602905569007,0,0,87,61,25,15,0
HHS Regions,Region 9,2012,15,815,28.2208588957055,0,0,114,24,39,53,0
HHS Regions,Region 10,2012,15,659,34.2943854324734,0,0,83,42,4,97,0
HHS Regions,Region 1,2012,16,311,33.4405144694534,0,0,70,6,12,16,0
HHS Regions,Region 2,2012,16,265,20,0,0,16,11,12,14,0
HHS Regions,Region 3,2012,16,606,23.7623762376238,0,0,71,7,24,42,0
HHS Regions,Region 4,2012,16,918,11.6557734204793,0,0,12,1,79,15,0
HHS Regions,Region 5,2012,16,464,28.6637931034483,0,0,95,6,3,29,0
HHS Regions,Region 6,2012,16,820,7.5609756097561,0,0,12,5,24,21,0
HHS Regions,Region 7,2012,16,282,10.6382978723404,0,0,28,0,1,1,0
HHS Regions,Region 8,2012,16,726,12.1212121212121,0,0,39,34,6,9,0
HHS Regions,Region 9,2012,16,684,36.1111111111111,0,0,133,19,37,58,0
HHS Regions,Region 10,2012,16,613,33.605220228385,0,0,64,30,3,109,0
HHS Regions,Region 1,2012,17,265,26.7924528301887,0,0,43,3,11,14,0
HHS Regions,Region 2,2012,17,207,19.3236714975845,0,0,13,6,7,14,0
HHS Regions,Region 3,2012,17,415,20.4819277108434,0,0,33,7,10,35,0
HHS Regions,Region 4,2012,17,900,14.1111111111111,0,0,17,7,64,39,0
HHS Regions,Region 5,2012,17,394,22.3350253807107,0,0,57,3,8,20,0
HHS Regions,Region 6,2012,17,667,6.29685157421289,0,0,7,2,21,12,0
HHS Regions,Region 7,2012,17,273,8.05860805860806,0,0,13,0,1,8,0
HHS Regions,Region 8,2012,17,594,14.6464646464646,0,0,59,15,7,6,0
HHS Regions,Region 9,2012,17,695,20,0,0,77,6,20,36,0
HHS Regions,Region 10,2012,17,570,27.8947368421053,0,0,42,25,2,90,0
HHS Regions,Region 1,2012,18,215,22.7906976744186,0,0,38,2,5,4,0
HHS Regions,Region 2,2012,18,182,28.5714285714286,0,0,17,6,7,22,0
HHS Regions,Region 3,2012,18,433,21.7090069284065,0,0,45,4,6,39,0
HHS Regions,Region 4,2012,18,846,12.4113475177305,0,0,19,5,53,28,0
HHS Regions,Region 5,2012,18,361,23.2686980609418,0,0,43,2,4,35,0
HHS Regions,Region 6,2012,18,553,6.32911392405063,0,0,7,2,16,10,0
HHS Regions,Region 7,2012,18,245,5.71428571428571,0,0,12,2,0,0,0
HHS Regions,Region 8,2012,18,528,10.0378787878788,0,0,26,17,9,1,0
HHS Regions,Region 9,2012,18,693,20.7792207792208,0,0,68,7,19,50,0
HHS Regions,Region 10,2012,18,466,19.9570815450644,0,0,24,6,0,63,0
HHS Regions,Region 1,2012,19,202,10.3960396039604,0,0,12,1,1,7,0
HHS Regions,Region 2,2012,19,198,24.2424242424242,0,0,21,2,14,11,0
HHS Regions,Region 3,2012,19,437,22.1967963386728,0,0,48,5,5,39,0
HHS Regions,Region 4,2012,19,793,12.8625472887768,0,0,11,2,43,46,0
HHS Regions,Region 5,2012,19,304,21.7105263157895,0,0,32,3,3,28,0
HHS Regions,Region 6,2012,19,467,3.21199143468951,0,0,2,1,4,8,0
HHS Regions,Region 7,2012,19,202,2.97029702970297,0,0,4,1,0,1,0
HHS Regions,Region 8,2012,19,383,11.4882506527415,0,0,24,9,2,9,0
HHS Regions,Region 9,2012,19,649,19.7226502311248,0,0,60,2,14,52,0
HHS Regions,Region 10,2012,19,426,20.8920187793427,0,0,15,7,2,65,0
HHS Regions,Region 1,2012,20,229,10.4803493449782,0,0,9,3,5,7,0
HHS Regions,Region 2,2012,20,152,16.4473684210526,0,0,10,1,6,8,0
HHS Regions,Region 3,2012,20,331,14.5015105740181,0,0,19,3,4,22,0
HHS Regions,Region 4,2012,20,770,13.7662337662338,0,0,18,4,33,51,0
HHS Regions,Region 5,2012,20,295,10.1694915254237,0,0,13,1,0,16,0
HHS Regions,Region 6,2012,20,443,2.48306997742664,0,0,0,0,7,4,0
HHS Regions,Region 7,2012,20,188,1.06382978723404,0,0,0,0,0,2,0
HHS Regions,Region 8,2012,20,341,8.50439882697947,0,0,18,2,3,6,0
HHS Regions,Region 9,2012,20,604,19.3708609271523,0,0,46,4,11,56,0
HHS Regions,Region 10,2012,20,458,25.3275109170306,0,0,29,5,0,82,0
HHS Regions,Region 1,2012,21,156,8.33333333333333,0,0,5,1,2,5,0
HHS Regions,Region 2,2012,21,140,15,0,0,7,1,6,7,0
HHS Regions,Region 3,2012,21,299,3.01003344481605,0,0,1,0,1,7,0
HHS Regions,Region 4,2012,21,861,15.7955865272938,0,0,13,2,48,73,0
HHS Regions,Region 5,2012,21,236,11.0169491525424,0,0,8,2,2,14,0
HHS Regions,Region 6,2012,21,482,2.69709543568465,0,0,1,0,5,7,0
HHS Regions,Region 7,2012,21,165,0.606060606060606,0,0,0,0,0,1,0
HHS Regions,Region 8,2012,21,316,2.53164556962025,0,0,3,0,0,5,0
HHS Regions,Region 9,2012,21,562,18.5053380782918,0,0,25,0,5,74,0
HHS Regions,Region 10,2012,21,512,16.6015625,0,0,13,5,0,67,0
HHS Regions,Region 1,2012,22,163,4.9079754601227,0,0,3,0,2,3,0
HHS Regions,Region 2,2012,22,109,5.5045871559633,0,0,2,0,0,4,0
HHS Regions,Region 3,2012,22,250,7.2,0,0,7,0,0,11,0
HHS Regions,Region 4,2012,22,841,15.3388822829964,0,0,2,0,34,93,0
HHS Regions,Region 5,2012,22,199,7.53768844221106,0,0,7,1,0,7,0
HHS Regions,Region 6,2012,22,370,2.7027027027027,0,0,0,0,7,3,0
HHS Regions,Region 7,2012,22,135,0.740740740740741,0,0,1,0,0,0,0
HHS Regions,Region 8,2012,22,256,7.421875,0,0,13,1,0,5,0
HHS Regions,Region 9,2012,22,681,15.8590308370044,0,0,30,0,13,65,0
HHS Regions,Region 10,2012,22,343,14.868804664723,0,0,13,1,0,37,0
HHS Regions,Region 1,2012,23,143,1.3986013986014,0,0,2,0,0,0,0
HHS Regions,Region 2,2012,23,113,4.42477876106195,0,0,3,1,1,0,0
HHS Regions,Region 3,2012,23,248,4.43548387096774,0,0,3,0,2,6,0
HHS Regions,Region 4,2012,23,878,17.995444191344,0,0,5,0,30,123,0
HHS Regions,Region 5,2012,23,173,5.78034682080925,0,0,5,2,0,3,0
HHS Regions,Region 6,2012,23,344,2.90697674418605,0,0,0,0,4,6,0
HHS Regions,Region 7,2012,23,169,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2012,23,280,2.14285714285714,0,0,1,1,0,4,0
HHS Regions,Region 9,2012,23,405,16.2962962962963,0,0,18,1,7,40,0
HHS Regions,Region 10,2012,23,302,8.27814569536424,0,0,8,2,0,15,0
HHS Regions,Region 1,2012,24,137,0.72992700729927,0,0,0,0,0,1,0
HHS Regions,Region 2,2012,24,116,5.17241379310345,0,0,1,0,2,3,0
HHS Regions,Region 3,2012,24,227,2.20264317180617,0,0,3,0,0,2,0
HHS Regions,Region 4,2012,24,796,16.4572864321608,0,0,2,1,36,92,0
HHS Regions,Region 5,2012,24,145,4.82758620689655,0,0,2,1,0,4,0
HHS Regions,Region 6,2012,24,315,2.53968253968254,0,0,0,0,4,4,0
HHS Regions,Region 7,2012,24,157,0.636942675159236,0,0,0,0,0,1,0
HHS Regions,Region 8,2012,24,248,5.64516129032258,0,0,3,0,2,9,0
HHS Regions,Region 9,2012,24,479,16.7014613778706,0,0,32,0,11,37,0
HHS Regions,Region 10,2012,24,278,12.9496402877698,0,0,9,0,1,26,0
HHS Regions,Region 1,2012,25,106,1.88679245283019,0,0,1,0,0,1,0
HHS Regions,Region 2,2012,25,94,4.25531914893617,0,0,3,0,0,1,0
HHS Regions,Region 3,2012,25,238,0.840336134453782,0,0,1,0,1,0,0
HHS Regions,Region 4,2012,25,648,12.6543209876543,0,0,3,0,15,64,0
HHS Regions,Region 5,2012,25,131,3.05343511450382,0,0,0,0,0,4,0
HHS Regions,Region 6,2012,25,340,2.64705882352941,0,0,0,0,3,6,0
HHS Regions,Region 7,2012,25,135,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2012,25,223,1.34529147982063,0,0,2,0,0,1,0
HHS Regions,Region 9,2012,25,383,11.4882506527415,0,0,14,0,11,19,0
HHS Regions,Region 10,2012,25,231,9.09090909090909,0,0,12,2,0,7,0
HHS Regions,Region 1,2012,26,121,0.826446280991736,0,0,1,0,0,0,0
HHS Regions,Region 2,2012,26,98,2.04081632653061,0,0,0,0,1,1,0
HHS Regions,Region 3,2012,26,198,1.51515151515152,0,0,0,0,0,3,0
HHS Regions,Region 4,2012,26,618,16.3430420711974,0,0,4,0,21,76,0
HHS Regions,Region 5,2012,26,118,1.69491525423729,0,0,1,0,0,1,0
HHS Regions,Region 6,2012,26,281,0.355871886120996,0,0,0,0,0,1,0
HHS Regions,Region 7,2012,26,137,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2012,26,110,0.909090909090909,0,0,0,0,0,1,0
HHS Regions,Region 9,2012,26,371,8.62533692722372,0,0,7,0,0,25,0
HHS Regions,Region 10,2012,26,203,4.43349753694581,0,0,4,0,0,5,0
HHS Regions,Region 1,2012,27,110,0.909090909090909,0,0,0,0,0,1,0
HHS Regions,Region 2,2012,27,91,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2012,27,193,0.518134715025907,0,0,0,0,0,1,0
HHS Regions,Region 4,2012,27,504,10.1190476190476,0,0,0,1,13,37,0
HHS Regions,Region 5,2012,27,59,5.08474576271186,0,0,3,0,0,0,0
HHS Regions,Region 6,2012,27,249,0.401606425702811,0,0,0,0,0,1,0
HHS Regions,Region 7,2012,27,112,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2012,27,178,0.561797752808989,0,0,1,0,0,0,0
HHS Regions,Region 9,2012,27,321,9.96884735202492,0,0,10,0,5,17,0
HHS Regions,Region 10,2012,27,153,1.96078431372549,0,0,1,0,0,2,0
HHS Regions,Region 1,2012,28,100,1,0,0,0,0,0,1,0
HHS Regions,Region 2,2012,28,70,2.85714285714286,0,0,1,0,1,0,0
HHS Regions,Region 3,2012,28,207,0.483091787439614,0,0,0,1,0,0,0
HHS Regions,Region 4,2012,28,457,11.5973741794311,0,0,6,0,14,33,0
HHS Regions,Region 5,2012,28,110,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2012,28,296,1.01351351351351,0,0,2,1,0,0,0
HHS Regions,Region 7,2012,28,139,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2012,28,183,1.09289617486339,0,0,1,1,0,0,0
HHS Regions,Region 9,2012,28,319,7.83699059561128,0,0,16,1,0,7,1
HHS Regions,Region 10,2012,28,171,4.09356725146199,0,0,7,0,0,0,0
HHS Regions,Region 1,2012,29,93,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2012,29,75,0,0,0,0,0,0,0,0
HHS Regions,Region 3,2012,29,185,1.62162162162162,0,0,2,0,0,1,0
HHS Regions,Region 4,2012,29,464,7.97413793103448,0,0,4,0,11,22,0
HHS Regions,Region 5,2012,29,107,0,0,0,0,0,0,0,0
HHS Regions,Region 6,2012,29,309,0.647249190938511,0,0,1,0,0,1,0
HHS Regions,Region 7,2012,29,149,0.671140939597315,0,0,0,0,0,1,0
HHS Regions,Region 8,2012,29,211,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2012,29,322,7.45341614906832,0,0,11,0,0,13,0
HHS Regions,Region 10,2012,29,185,5.40540540540541,0,0,0,0,0,10,0
HHS Regions,Region 1,2012,30,112,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2012,30,75,4,0,0,2,0,0,1,0
HHS Regions,Region 3,2012,30,206,2.9126213592233,0,0,4,0,1,1,0
HHS Regions,Region 4,2012,30,454,5.72687224669604,0,0,4,0,9,13,0
HHS Regions,Region 5,2012,30,96,10.4166666666667,0,0,0,1,0,0,9
HHS Regions,Region 6,2012,30,279,0.3584229390681,0,0,0,0,0,1,0
HHS Regions,Region 7,2012,30,106,0.943396226415094,0,0,0,0,0,1,0
HHS Regions,Region 8,2012,30,211,0.947867298578199,0,0,1,1,0,0,0
HHS Regions,Region 9,2012,30,319,15.0470219435737,0,0,36,0,3,9,0
HHS Regions,Region 10,2012,30,190,4.21052631578947,0,0,2,0,0,6,0
HHS Regions,Region 1,2012,31,125,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2012,31,65,1.53846153846154,0,0,1,0,0,0,0
HHS Regions,Region 3,2012,31,187,0,0,0,0,0,0,0,0
HHS Regions,Region 4,2012,31,390,6.41025641025641,0,0,2,0,4,19,0
HHS Regions,Region 5,2012,31,238,42.0168067226891,0,0,4,0,0,1,95
HHS Regions,Region 6,2012,31,304,0.986842105263158,0,0,1,0,0,2,0
HHS Regions,Region 7,2012,31,121,0.826446280991736,0,0,0,0,0,1,0
HHS Regions,Region 8,2012,31,205,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2012,31,370,17.8378378378378,0,0,53,0,7,6,0
HHS Regions,Region 10,2012,31,156,5.76923076923077,0,0,4,1,0,4,0
HHS Regions,Region 1,2012,32,105,0.952380952380952,0,0,1,0,0,0,0
HHS Regions,Region 2,2012,32,76,3.94736842105263,0,0,3,0,0,0,0
HHS Regions,Region 3,2012,32,200,2,0,0,1,0,0,0,3
HHS Regions,Region 4,2012,32,400,5.5,0,0,7,0,5,10,0
HHS Regions,Region 5,2012,32,296,25,0,0,4,0,0,0,70
HHS Regions,Region 6,2012,32,327,1.22324159021407,0,0,1,0,1,2,0
HHS Regions,Region 7,2012,32,135,2.22222222222222,0,0,0,1,0,2,0
HHS Regions,Region 8,2012,32,197,0,0,0,0,0,0,0,0
HHS Regions,Region 9,2012,32,386,15.8031088082902,0,0,44,0,6,11,0
HHS Regions,Region 10,2012,32,172,0.581395348837209,0,0,1,0,0,0,0
HHS Regions,Region 1,2012,33,124,0.806451612903226,0,0,0,0,1,0,0
HHS Regions,Region 2,2012,33,70,2.85714285714286,0,0,1,1,0,0,0
HHS Regions,Region 3,2012,33,224,8.92857142857143,0,0,2,1,0,0,17
HHS Regions,Region 4,2012,33,509,5.30451866404715,0,0,2,1,8,16,0
HHS Regions,Region 5,2012,33,305,13.1147540983607,0,0,5,0,0,0,35
HHS Regions,Region 6,2012,33,365,0.273972602739726,0,0,0,0,1,0,0
HHS Regions,Region 7,2012,33,130,1.53846153846154,0,0,0,1,0,1,0
HHS Regions,Region 8,2012,33,199,3.01507537688442,0,0,4,1,0,1,0
HHS Regions,Region 9,2012,33,390,14.6153846153846,0,0,44,0,4,9,0
HHS Regions,Region 10,2012,33,185,6.48648648648649,0,0,11,1,0,0,0
HHS Regions,Region 1,2012,34,112,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2012,34,96,1.04166666666667,0,0,1,0,0,0,0
HHS Regions,Region 3,2012,34,294,2.38095238095238,0,0,1,2,0,0,4
HHS Regions,Region 4,2012,34,513,5.0682261208577,0,0,1,2,13,10,0
HHS Regions,Region 5,2012,34,245,5.30612244897959,0,0,2,0,0,0,11
HHS Regions,Region 6,2012,34,408,2.69607843137255,0,0,6,0,1,4,0
HHS Regions,Region 7,2012,34,165,0.606060606060606,0,0,0,1,0,0,0
HHS Regions,Region 8,2012,34,213,0.469483568075117,0,0,1,0,0,0,0
HHS Regions,Region 9,2012,34,455,9.89010989010989,0,0,28,1,7,9,0
HHS Regions,Region 10,2012,34,204,3.92156862745098,0,0,8,0,0,0,0
HHS Regions,Region 1,2012,35,103,0.970873786407767,0,0,1,0,0,0,0
HHS Regions,Region 2,2012,35,78,2.56410256410256,0,0,1,0,0,1,0
HHS Regions,Region 3,2012,35,322,2.17391304347826,0,0,3,0,0,1,3
HHS Regions,Region 4,2012,35,593,3.37268128161889,0,0,0,0,8,12,0
HHS Regions,Region 5,2012,35,245,6.12244897959184,0,0,1,0,4,1,9
HHS Regions,Region 6,2012,35,385,0.25974025974026,0,0,0,0,1,0,0
HHS Regions,Region 7,2012,35,210,0.952380952380952,0,0,2,0,0,0,0
HHS Regions,Region 8,2012,35,223,1.34529147982063,0,0,2,1,0,0,0
HHS Regions,Region 9,2012,35,405,7.40740740740741,0,0,24,0,2,4,0
HHS Regions,Region 10,2012,35,182,1.64835164835165,0,0,3,0,0,0,0
HHS Regions,Region 1,2012,36,109,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2012,36,109,3.6697247706422,0,0,3,0,0,1,0
HHS Regions,Region 3,2012,36,269,1.11524163568773,0,0,2,0,0,1,0
HHS Regions,Region 4,2012,36,719,4.58970792767733,0,0,3,0,8,22,0
HHS Regions,Region 5,2012,36,211,4.739336492891,0,0,0,1,3,1,5
HHS Regions,Region 6,2012,36,435,0.229885057471264,0,0,0,0,0,1,0
HHS Regions,Region 7,2012,36,203,0,0,0,0,0,0,0,0
HHS Regions,Region 8,2012,36,239,0.418410041841004,0,0,0,0,0,1,0
HHS Regions,Region 9,2012,36,431,8.12064965197216,0,0,24,0,6,5,0
HHS Regions,Region 10,2012,36,189,1.05820105820106,0,0,2,0,0,0,0
HHS Regions,Region 1,2012,37,104,0,0,0,0,0,0,0,0
HHS Regions,Region 2,2012,37,124,4.03225806451613,0,0,1,0,0,4,0
HHS Regions,Region 3,2012,37,361,1.10803324099723,0,0,2,0,0,2,0
HHS Regions,Region 4,2012,37,744,4.97311827956989,0,0,0,0,9,28,0
HHS Regions,Region 5,2012,37,213,1.40845070422535,0,0,1,0,0,0,2
HHS Regions,Region 6,2012,37,536,0.559701492537313,0,0,0,0,0,3,0
HHS Regions,Region 7,2012,37,232,0.862068965517241,0,0,1,0,0,1,0
HHS Regions,Region 8,2012,37,328,1.52439024390244,0,0,1,0,0,4,0
HHS Regions,Region 9,2012,37,405,2.71604938271605,0,0,8,0,2,1,0
HHS Regions,Region 10,2012,37,233,1.28755364806867,0,0,2,0,0,1,0
HHS Regions,Region 1,2012,38,148,0.675675675675676,0,0,1,0,0,0,0
HHS Regions,Region 2,2012,38,120,2.5,0,0,2,0,0,1,0
HHS Regions,Region 3,2012,38,350,0.571428571428571,0,0,1,0,1,0,0
HHS Regions,Region 4,2012,38,821,5.48112058465286,0,0,4,2,9,30,0
HHS Regions,Region 5,2012,38,236,0.847457627118644,0,0,0,1,0,1,0
HHS Regions,Region 6,2012,38,574,1.56794425087108,0,0,0,0,4,5,0
HHS Regions,Region 7,2012,38,225,1.77777777777778,0,0,1,1,0,2,0
HHS Regions,Region 8,2012,38,395,1.77215189873418,0,0,4,1,1,1,0
HHS Regions,Region 9,2012,38,413,5.81113801452785,0,0,19,0,3,2,0
HHS Regions,Region 10,2012,38,219,5.02283105022831,0,0,11,0,0,0,0
HHS Regions,Region 1,2012,39,156,0.641025641025641,0,0,1,0,0,0,0
HHS Regions,Region 2,2012,39,148,1.35135135135135,0,0,1,0,0,1,0
HHS Regions,Region 3,2012,39,359,2.50696378830084,0,0,3,1,3,2,0
HHS Regions,Region 4,2012,39,828,7.60869565217391,0,0,2,5,13,43,0
HHS Regions,Region 5,2012,39,245,5.71428571428571,0,0,7,1,0,6,0
HHS Regions,Region 6,2012,39,554,1.08303249097473,0,0,5,0,1,0,0
HHS Regions,Region 7,2012,39,265,1.50943396226415,0,0,0,0,0,4,0
HHS Regions,Region 8,2012,39,441,1.8140589569161,0,0,3,0,1,4,0
HHS Regions,Region 9,2012,39,373,2.94906166219839,0,0,8,0,0,3,0
HHS Regions,Region 10,2012,39,280,4.64285714285714,0,0,12,0,0,1,0
HHS Regions,Region 1,2012,40,197,0.50761421319797,0,0,1,0,0,0,0
HHS Regions,Region 2,2012,40,417,0.959232613908873,0,0,1,1,0,2,0
HHS Regions,Region 3,2012,40,375,0.533333333333333,0,0,2,0,0,0,0
HHS Regions,Region 4,2012,40,997,6.51955867602808,0,0,14,6,6,39,0
HHS Regions,Region 5,2012,40,346,3.17919075144509,0,0,4,0,0,7,0
HHS Regions,Region 6,2012,40,624,4.80769230769231,0,0,7,2,2,19,0
HHS Regions,Region 7,2012,40,282,2.12765957446809,0,0,3,0,0,3,0
HHS Regions,Region 8,2012,40,487,3.49075975359343,0,0,16,0,0,1,0
HHS Regions,Region 9,2012,40,482,3.52697095435685,0,0,11,0,3,3,0
HHS Regions,Region 10,2012,40,306,5.88235294117647,0,0,14,0,0,4,0
HHS Regions,Region 1,2012,41,204,0.490196078431373,0,0,1,0,0,0,0
HHS Regions,Region 2,2012,41,445,2.24719101123596,0,0,5,1,0,4,0
HHS Regions,Region 3,2012,41,415,1.92771084337349,0,0,5,0,0,3,0
HHS Regions,Region 4,2012,41,1052,8.26996197718631,0,0,9,3,21,54,0
HHS Regions,Region 5,2012,41,334,2.09580838323353,0,0,2,2,0,3,0
HHS Regions,Region 6,2012,41,701,2.56776034236805,0,0,4,0,1,13,0
